dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,forecast_scale,model_identifier,transformers_version,device,model_configuration,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,training_data_end,validation_start,validation_end,forecast_origin,scaler_fit_end,scaler_mean,scaler_std,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,absolute_error,squared_error,standardized_prediction
Airline,PatchTST,1959-03-01,406.0,1959-06-01,3,472,351.4097900390625,66.0,-54.5902099609375,1.0,-1.0,False,28.594594594594597,4.217237966497814,0.8203474000329152,123,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,52,13,1957-03-01,1957-04-01,1959-03-01,1959-03-01,1957-03-01,217.05050659179688,73.05613708496094,30,26,False,0.7603793144226074,0.8085194999584928,0.0009924999903887,18060,True,True,,,120.5902099609375,14541.99873842299,1.839123841040376
Airline,PatchTST,1959-03-01,406.0,1960-03-01,12,419,379.608154296875,13.0,-26.391845703125,1.0,-1.0,False,28.594594594594597,1.377597628559192,0.8203474000329152,123,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,52,13,1957-03-01,1957-04-01,1959-03-01,1959-03-01,1957-03-01,217.05050659179688,73.05613708496094,30,26,False,0.7603793144226074,0.8085194999584928,0.0009924999903887,18060,True,True,,,39.391845703125,1551.7175078988075,2.2251059827599566
Airline,PatchTST,1959-04-01,396.0,1959-05-01,1,420,344.8631896972656,24.0,-51.136810302734375,1.0,-1.0,False,28.767857142857142,2.611832015489215,0.84160659997724,124,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,53,13,1957-04-01,1957-05-01,1959-04-01,1959-04-01,1957-04-01,218.3600006103516,73.84842681884766,30,30,False,0.7382506132125854,0.8314627999207005,0.0009557999437674,18060,True,True,,,75.13681030273438,5645.5402624690905,1.713011292674251
Airline,PatchTST,1959-04-01,396.0,1959-07-01,3,548,364.0926818847656,152.0,-31.90731811523437,1.0,-1.0,False,28.767857142857142,6.392805595563702,0.84160659997724,124,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,53,13,1957-04-01,1957-05-01,1959-04-01,1959-04-01,1957-04-01,218.3600006103516,73.84842681884766,30,30,False,0.7382506132125854,0.8314627999207005,0.0009557999437674,18060,True,True,,,183.9073181152344,33821.901656338014,1.973402651242667
Airline,PatchTST,1959-04-01,396.0,1960-04-01,12,461,367.9486083984375,65.0,-28.0513916015625,1.0,-1.0,False,28.767857142857142,3.234561098502483,0.84160659997724,124,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,53,13,1957-04-01,1957-05-01,1959-04-01,1959-04-01,1957-04-01,218.3600006103516,73.84842681884766,30,30,False,0.7382506132125854,0.8314627999207005,0.0009557999437674,18060,True,True,,,93.0513916015625,8658.561478987336,2.0256167156415006
Airline,PatchTST,1959-05-01,420.0,1959-06-01,1,472,354.8623962402344,52.0,-65.13760375976562,1.0,-1.0,False,29.01769911504425,4.036764020998327,0.8613324000034481,125,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,54,13,1957-05-01,1957-06-01,1959-05-01,1959-05-01,1957-05-01,219.7128753662109,74.71693420410156,30,30,False,0.6876107454299927,0.8505532999988645,0.0009145999792963,18060,True,True,,,117.13760375976562,13721.218214579858,1.8088204811086115
Airline,PatchTST,1959-05-01,420.0,1959-08-01,3,559,388.6338806152344,139.0,-31.366119384765625,1.0,-1.0,False,29.01769911504425,5.871110549093784,0.8613324000034481,125,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,54,13,1957-05-01,1957-06-01,1959-05-01,1959-05-01,1957-05-01,219.7128753662109,74.71693420410156,30,30,False,0.6876107454299927,0.8505532999988645,0.0009145999792963,18060,True,True,,,170.36611938476562,29024.614634224214,2.2608128538516854
Airline,PatchTST,1959-05-01,420.0,1960-05-01,12,472,376.5691528320313,52.0,-43.43084716796875,1.0,-1.0,False,29.01769911504425,3.28871172003064,0.8613324000034481,125,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,54,13,1957-05-01,1957-06-01,1959-05-01,1959-05-01,1957-05-01,219.7128753662109,74.71693420410156,30,30,False,0.6876107454299927,0.8505532999988645,0.0009145999792963,18060,True,True,,,95.43084716796876,9107.04659119621,2.099340385639241
Airline,PatchTST,1959-06-01,472.0,1959-07-01,1,548,370.6707153320313,76.0,-101.32928466796876,1.0,-1.0,False,29.087719298245613,6.096362621275162,0.8361270999303088,126,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,55,13,1957-06-01,1957-07-01,1959-06-01,1959-06-01,1957-06-01,221.69607543945312,76.97489166259766,30,29,False,0.6393911838531494,0.8253531999653205,0.0008943999418988,18060,True,True,,,177.32928466796875,31445.675200853497,1.9353666718437934
Airline,PatchTST,1959-06-01,472.0,1959-09-01,3,463,382.3790283203125,-9.0,-89.6209716796875,-1.0,-1.0,True,29.087719298245613,2.771649810459703,0.8361270999303088,126,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,55,13,1957-06-01,1957-07-01,1959-06-01,1959-06-01,1957-06-01,221.69607543945312,76.97489166259766,30,29,False,0.6393911838531494,0.8253531999653205,0.0008943999418988,18060,True,True,,,80.6209716796875,6499.741074576974,2.0874722836269446
Airline,PatchTST,1959-06-01,472.0,1960-06-01,12,535,393.35491943359375,63.0,-78.64508056640625,1.0,-1.0,False,29.087719298245613,4.869583590039298,0.8361270999303088,126,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,55,13,1957-06-01,1957-07-01,1959-06-01,1959-06-01,1957-06-01,221.69607543945312,76.97489166259766,30,29,False,0.6393911838531494,0.8253531999653205,0.0008943999418988,18060,True,True,,,141.64508056640625,20063.32884866372,2.2300628203098882
Airline,PatchTST,1959-07-01,548.0,1959-08-01,1,559,379.8562316894531,11.0,-168.14376831054688,1.0,-1.0,False,29.33043478260869,6.107777454999375,0.8665566000854596,127,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,56,13,1957-07-01,1957-08-01,1959-07-01,1959-07-01,1957-07-01,224.05825805664065,80.22938537597656,30,25,False,0.6012855172157288,0.853256499976851,0.001154400059022,18060,True,True,,,179.14376831054688,32092.4897245029,1.9419066081922616
Airline,PatchTST,1959-07-01,548.0,1959-10-01,3,407,386.2040710449219,-141.0,-161.79592895507812,-1.0,-1.0,True,29.33043478260869,0.7090221849492987,0.8665566000854596,127,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,56,13,1957-07-01,1957-08-01,1959-07-01,1959-07-01,1957-07-01,224.05825805664065,80.22938537597656,30,25,False,0.6012855172157288,0.853256499976851,0.001154400059022,18060,True,True,,,20.795928955078125,432.4706611046568,2.0210277347685284
Airline,PatchTST,1959-07-01,548.0,1960-07-01,12,622,402.5465698242188,74.0,-145.45343017578125,1.0,-1.0,False,29.33043478260869,7.482106276375584,0.8665566000854596,127,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,56,13,1957-07-01,1957-08-01,1959-07-01,1959-07-01,1957-07-01,224.05825805664065,80.22938537597656,30,25,False,0.6012855172157288,0.853256499976851,0.001154400059022,18060,True,True,,,219.45343017578125,48159.8080159165,2.224724905109689
Airline,PatchTST,1959-08-01,559.0,1959-09-01,1,463,387.4214172363281,-96.0,-171.57858276367188,-1.0,-1.0,True,29.54310344827586,2.558247913798056,0.8730944000417367,128,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,57,13,1957-08-01,1957-09-01,1959-08-01,1959-08-01,1957-08-01,226.39422607421875,83.28812408447266,30,25,False,0.5723347067832947,0.8609091000398621,0.0012426000321283,18060,True,True,,,75.57858276367188,5712.122172565199,1.9333751712163914
Airline,PatchTST,1959-08-01,559.0,1959-11-01,3,362,391.2648315429688,-197.0,-167.73516845703125,-1.0,-1.0,True,29.54310344827586,0.990580816744784,0.8730944000417367,128,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,57,13,1957-08-01,1957-09-01,1959-08-01,1959-08-01,1957-08-01,226.39422607421875,83.28812408447266,30,25,False,0.5723347067832947,0.8609091000398621,0.0012426000321283,18060,True,True,,,29.26483154296875,856.4303652383387,1.979521177611524
Airline,PatchTST,1959-08-01,559.0,1960-08-01,12,606,420.156494140625,47.0,-138.843505859375,1.0,-1.0,False,29.54310344827586,6.290588467956668,0.8730944000417367,128,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,57,13,1957-08-01,1957-09-01,1959-08-01,1959-08-01,1957-08-01,226.39422607421875,83.28812408447266,30,25,False,0.5723347067832947,0.8609091000398621,0.0012426000321283,18060,True,True,,,185.843505859375,34537.80867010355,2.326409319411352
Airline,PatchTST,1959-09-01,463.0,1959-10-01,1,407,389.51068115234375,-56.0,-73.48931884765625,-1.0,-1.0,True,29.7948717948718,0.5869909079678087,0.8542692000046372,129,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,58,13,1957-09-01,1957-10-01,1959-09-01,1959-09-01,1957-09-01,228.0857086181641,84.66641235351562,29,24,True,0.5591562986373901,0.8431986999930814,0.000958599965088,18060,True,True,,,17.48931884765625,305.87627375498414,1.9065998906410113
Airline,PatchTST,1959-09-01,463.0,1959-12-01,3,405,379.53509521484375,-58.0,-83.46490478515625,-1.0,-1.0,True,29.7948717948718,0.8546740848718535,0.8542692000046372,129,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,58,13,1957-09-01,1957-10-01,1959-09-01,1959-09-01,1957-09-01,228.0857086181641,84.66641235351562,29,24,True,0.5591562986373901,0.8431986999930814,0.000958599965088,18060,True,True,,,25.46490478515625,648.4613757170737,1.78877765558695
Airline,PatchTST,1959-09-01,463.0,1960-09-01,12,508,433.5419921875,45.0,-29.4580078125,1.0,-1.0,False,29.7948717948718,2.499020916254303,0.8542692000046372,129,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":16,""context_length"":36,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":12,""patch_stride"":6,""patience"":5,""prediction_length"":12,""seed"":2026,""validation_points"":24,""weight_decay"":0.0001,""window_stride"":1}",36,12,6,12,1,58,13,1957-09-01,1957-10-01,1959-09-01,1959-09-01,1957-09-01,228.0857086181641,84.66641235351562,29,24,True,0.5591562986373901,0.8431986999930814,0.000958599965088,18060,True,True,,,74.4580078125,5543.994927406311,2.4266563074797003
