dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_parameter,retry_parameter_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,forecast_is_finite,parameters_are_finite,parameters
Airline,Naive,1959-09-01,463.0,1959-12-01,3,405,463.0,-58.0,0.0,-1.0,0.0,False,29.794871794871796,1.9466437177280551,1.1899974197149277e-05,129,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-09-01,463.0,1960-09-01,12,508,463.0,45.0,0.0,1.0,0.0,False,29.794871794871796,1.5103270223752152,1.1899974197149277e-05,129,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-10-01,407.0,1959-11-01,1,362,407.0,-45.0,0.0,-1.0,0.0,False,29.949152542372882,1.5025466893039048,1.1599971912801266e-05,130,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-10-01,407.0,1960-01-01,3,417,407.0,10.0,0.0,1.0,0.0,False,29.949152542372882,0.33389926428975664,1.1599971912801266e-05,130,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-10-01,407.0,1960-10-01,12,461,407.0,54.0,0.0,1.0,0.0,False,29.949152542372882,1.8030560271646858,1.1599971912801266e-05,130,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-11-01,362.0,1959-12-01,1,405,362.0,43.0,0.0,1.0,0.0,False,30.134453781512605,1.4269380925822643,1.1900090612471104e-05,131,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-11-01,362.0,1960-02-01,3,391,362.0,29.0,0.0,1.0,0.0,False,30.134453781512605,0.9623535973229225,1.1900090612471104e-05,131,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-11-01,362.0,1960-11-01,12,390,362.0,28.0,0.0,1.0,0.0,False,30.134453781512605,0.9291689905186837,1.1900090612471104e-05,131,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-12-01,405.0,1960-01-01,1,417,405.0,12.0,0.0,1.0,0.0,False,30.45,0.39408866995073893,1.1299969628453255e-05,132,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-12-01,405.0,1960-03-01,3,419,405.0,14.0,0.0,1.0,0.0,False,30.45,0.45977011494252873,1.1299969628453255e-05,132,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,Naive,1959-12-01,405.0,1960-12-01,12,432,405.0,27.0,0.0,1.0,0.0,False,30.45,0.8866995073891626,1.1299969628453255e-05,132,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1958-12-01,337.0,1959-01-01,1,360,348.58703881201785,23.0,11.587038812017852,1.0,1.0,True,28.574074074074073,0.3994166585554349,0.2889093999983743,120,expanding,True,28.0,0.0,-1.6458739442600543,,,True,28.0,0.0,-1.6458739442600543,,,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1958-12-01,337.0,1959-03-01,3,406,383.16851844870126,69.0,46.16851844870126,1.0,1.0,True,28.574074074074073,0.7990278702333972,0.2889093999983743,120,expanding,True,28.0,0.0,-1.6458739442600543,,,True,28.0,0.0,-1.6458739442600543,,,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1958-12-01,337.0,1959-12-01,12,405,362.9480458072789,68.0,25.948045807278902,1.0,1.0,True,28.574074074074073,1.4716821298813607,0.2889093999983743,120,expanding,True,28.0,0.0,-1.6458739442600543,,,True,28.0,0.0,-1.6458739442600543,,,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34251486970555955, 'ma.S.L12': -0.5405731522814051, 'sigma2': 0.0014022733484405393}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-01-01,360.0,1959-02-01,1,342,338.695980700251,-18.0,-21.304019299748973,-1.0,-1.0,True,28.495412844036696,0.11594916409292917,0.2801445000804961,121,expanding,True,26.0,0.0,-1.648818246838103,,,True,26.0,0.0,-1.648818246838103,,,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-01-01,360.0,1959-04-01,3,396,380.65713691777165,36.0,20.657136917771652,1.0,1.0,True,28.495412844036696,0.5384327353389858,0.2801445000804961,121,expanding,True,26.0,0.0,-1.648818246838103,,,True,26.0,0.0,-1.648818246838103,,,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-01-01,360.0,1960-01-01,12,417,386.50458261152414,57.0,26.504582611524143,1.0,1.0,True,28.495412844036696,1.0701868948306081,0.2801445000804961,121,expanding,True,26.0,0.0,-1.648818246838103,,,True,26.0,0.0,-1.648818246838103,,,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517272449786778, 'ma.S.L12': -0.5436611652350134, 'sigma2': 0.0013975342550747618}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-02-01,342.0,1959-03-01,1,406,393.9738172884847,64.0,51.973817288484724,1.0,1.0,True,28.454545454545453,0.4226453988072461,0.20209579996298999,122,expanding,True,22.0,0.0,-1.6544585874421056,,,True,22.0,0.0,-1.6544585874421056,,,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-02-01,342.0,1959-05-01,3,420,393.68784068607744,78.0,51.687840686077436,1.0,1.0,True,28.454545454545453,0.9247084742912084,0.20209579996298999,122,expanding,True,22.0,0.0,-1.6544585874421056,,,True,22.0,0.0,-1.6544585874421056,,,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-02-01,342.0,1960-02-01,12,391,369.9167819731261,49.0,27.916781973126092,1.0,1.0,True,28.454545454545453,0.7409437645227253,0.20209579996298999,122,expanding,True,22.0,0.0,-1.6544585874421056,,,True,22.0,0.0,-1.6544585874421056,,,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3500895598346315, 'ma.S.L12': -0.547848470395807, 'sigma2': 0.0013848806903037777}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-03-01,406.0,1959-04-01,1,396,390.8828246922295,-10.0,-15.11717530777048,-1.0,-1.0,True,28.594594594594593,0.17895603628308865,0.2465587001061067,123,expanding,True,22.0,0.0,-1.657677877851111,,,True,22.0,0.0,-1.657677877851111,,,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-03-01,406.0,1959-06-01,3,472,474.6581004527314,66.0,68.65810045273139,1.0,1.0,True,28.594594594594593,0.0929581443771847,0.2465587001061067,123,expanding,True,22.0,0.0,-1.657677877851111,,,True,22.0,0.0,-1.657677877851111,,,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-03-01,406.0,1960-03-01,12,419,441.4745345194231,13.0,35.474534519423116,1.0,1.0,True,28.594594594594593,0.7859714340440976,0.2465587001061067,123,expanding,True,22.0,0.0,-1.657677877851111,,,True,22.0,0.0,-1.657677877851111,,,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3458240255850712, 'ma.S.L12': -0.5558046151490946, 'sigma2': 0.0013781720939926234}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-04-01,396.0,1959-05-01,1,420,404.9072973480057,24.0,8.907297348005727,1.0,1.0,True,28.767857142857142,0.5246377085733577,0.20816939999349415,124,expanding,True,25.0,0.0,-1.6629831518032783,,,True,25.0,0.0,-1.6629831518032783,,,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-04-01,396.0,1959-07-01,3,548,535.6311549163081,152.0,139.6311549163081,1.0,1.0,True,28.767857142857142,0.42995364660878094,0.20816939999349415,124,expanding,True,25.0,0.0,-1.6629831518032783,,,True,25.0,0.0,-1.6629831518032783,,,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-04-01,396.0,1960-04-01,12,461,433.67664649204073,65.0,37.67664649204073,1.0,1.0,True,28.767857142857142,0.9497875831444563,0.20816939999349415,124,expanding,True,25.0,0.0,-1.6629831518032783,,,True,25.0,0.0,-1.6629831518032783,,,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34293840069336157, 'ma.S.L12': -0.5589894387533575, 'sigma2': 0.0013657212326652266}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-05-01,420.0,1959-06-01,1,472,490.57937121874556,52.0,70.57937121874556,1.0,1.0,True,29.01769911504425,0.6402772027198075,0.24984600010793656,125,expanding,True,27.0,0.0,-1.6648253346876263,,,True,27.0,0.0,-1.6648253346876263,,,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-05-01,420.0,1959-08-01,3,559,553.1274810668534,139.0,133.12748106685342,1.0,1.0,True,29.01769911504425,0.2023771392026726,0.24984600010793656,125,expanding,True,27.0,0.0,-1.6648253346876263,,,True,27.0,0.0,-1.6648253346876263,,,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-05-01,420.0,1960-05-01,12,472,462.9122352305256,52.0,42.912235230525596,1.0,1.0,True,29.01769911504425,0.3131800606741713,0.24984600010793656,125,expanding,True,27.0,0.0,-1.6648253346876263,,,True,27.0,0.0,-1.6648253346876263,,,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.33670639486923715, 'ma.S.L12': -0.5535928725334851, 'sigma2': 0.0013678719247051045}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-06-01,472.0,1959-07-01,1,548,535.0924570944502,76.0,63.0924570944502,1.0,1.0,True,29.087719298245613,0.4437454436769233,0.4084624999668449,126,expanding,True,26.0,0.0,-1.6663073683949592,,,True,26.0,0.0,-1.6663073683949592,,,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-06-01,472.0,1959-09-01,3,463,453.7888501273431,-9.0,-18.211149872656904,-1.0,-1.0,True,29.087719298245613,0.31666799924091893,0.4084624999668449,126,expanding,True,26.0,0.0,-1.6663073683949592,,,True,26.0,0.0,-1.6663073683949592,,,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-06-01,472.0,1960-06-01,12,535,521.9759071799798,63.0,49.9759071799798,1.0,1.0,True,29.087719298245613,0.44775228633362574,0.4084624999668449,126,expanding,True,26.0,0.0,-1.6663073683949592,,,True,26.0,0.0,-1.6663073683949592,,,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3474373008490221, 'ma.S.L12': -0.5653795521495019, 'sigma2': 0.0013655606890765203}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-07-01,548.0,1959-08-01,1,559,547.344281314332,11.0,-0.6557186856680346,1.0,-1.0,False,29.330434782608695,0.39739331421637236,0.2865270999027416,127,expanding,True,28.0,0.0,-1.6703021348553022,,,True,28.0,0.0,-1.6703021348553022,,,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-07-01,548.0,1959-10-01,3,407,403.8714410603325,-141.0,-144.12855893966753,-1.0,-1.0,True,29.330434782608695,0.10666595851223412,0.2865270999027416,127,expanding,True,28.0,0.0,-1.6703021348553022,,,True,28.0,0.0,-1.6703021348553022,,,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-07-01,548.0,1960-07-01,12,622,602.7338174369374,74.0,54.73381743693744,1.0,1.0,True,29.330434782608695,0.6568665860516437,0.2865270999027416,127,expanding,True,28.0,0.0,-1.6703021348553022,,,True,28.0,0.0,-1.6703021348553022,,,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.35155474016535193, 'ma.S.L12': -0.5611973585564172, 'sigma2': 0.0013597269434534704}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-08-01,559.0,1959-09-01,1,463,466.9292013480406,-96.0,-92.07079865195942,-1.0,-1.0,True,29.54310344827586,0.13299893678806743,0.222335199941881,128,expanding,True,22.0,0.0,-1.6746026727053402,,,True,22.0,0.0,-1.6746026727053402,,,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-08-01,559.0,1959-11-01,3,362,356.87755149373567,-197.0,-202.12244850626433,-1.0,-1.0,True,29.54310344827586,0.17338897774340903,0.222335199941881,128,expanding,True,22.0,0.0,-1.6746026727053402,,,True,22.0,0.0,-1.6746026727053402,,,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-08-01,559.0,1960-08-01,12,606,618.7909318287489,47.0,59.79093182874885,1.0,1.0,True,29.54310344827586,0.4329582994265734,0.222335199941881,128,expanding,True,22.0,0.0,-1.6746026727053402,,,True,22.0,0.0,-1.6746026727053402,,,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3499025150967478, 'ma.S.L12': -0.5567668228857343, 'sigma2': 0.0013523938553717484}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-09-01,463.0,1959-10-01,1,407,407.0182815505047,-56.0,-55.981718449495304,-1.0,-1.0,True,29.794871794871796,0.0006135804386257708,0.6555988000473008,129,expanding,False,24.0,2.0,-1.6799183844404262,,,False,24.0,2.0,-1.6799183844404262,,,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}",True,False,2.0,ma.L1,5e-07,True,1.0,0.0,-1.6799183821133559,,,"[{'attempt': 1, 'parameter': 'ma.L1', 'parameter_offset': 1e-06, 'converged': False, 'iterations': 1.0, 'warnflag': 2.0, 'objective_value': -1.6799183842482814}, {'attempt': 2, 'parameter': 'ma.L1', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.6799183821133559}]",True,True,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}"
